eventId,eventUid,eventName,eventCategory,eventLocation,clubId,clubLogin,clubName,eventAttendees,eventPriceRange,eventButtonLabel,eventBadges,totalTicketsSoldValue,checkbox_id,displayType,registered,waiting_list,eventTags,coHostId,custom_time_instruction,checkin,registrationStatus,printTicket,eventTimezone,ariaEventDetails,ariaEventDetailsWithLocation,parentEventIds,all_results_hidden,hybrid,dayofweek,month,day,year,time,eventDates,hour
300255879,fdaa92c3d1382d3ac4707aee5487c1db,Segovia Open Swimming,Off Campus,Private Location (register to display),300002888.0,iesportswellbeing,Sports & Well-Being,2.0,FREE,Register,Off CampusSegovia CampusSports,0.00,300255879.0,event,Unknown,,Off CampusSegovia CampusSports,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Segovia Open Swimming. Thursday, 26 October 2023 At 8:00 PM, (GMT+2).","Segovia Open Swimming. Thursday, 26 October 2023 At 8:00 PM, (GMT+2). Private Location ( register to display ) .",Unknown,,Unknown,Thu,Oct,26.0,2023.0,8 PM – 9 PM,Unknown,20.0
300256077,10e50bada4c1aad5016f97c5bf8e6a30,IE Social Tennis,Off Campus,Private Location (register to display),300002888.0,iesportswellbeing,Sports & Well-Being,3.0,FREE,Register,Off CampusSports,0.00,300256077.0,event,Unknown,,Off CampusSports,0,Unknown,0.4375,17 Spots Left,Unknown,(GMT+2),"IE Social Tennis. Thursday, 26 October 2023 At 8:00 PM, (GMT+2).","IE Social Tennis. Thursday, 26 October 2023 At 8:00 PM, (GMT+2). Private Location ( register to display ) .",Unknown,,Unknown,Thu,Oct,26.0,2023.0,8 PM – 9 PM,Unknown,20.0
300302775,afb15ef3c3822362b1d4ff8eb8bdd5ed,GUIDED VISIT: Que ni la muerte nos separe,Off Campus,Casa de México en España,300002424.0,iefoundation,IE Foundation,43.0,FREE,Register,Off CampusArts & humanitiesT-Humanities & Culture,0.00,300302775.0,event,Unknown,,Off CampusArts & humanitiesT-Humanities & Culture,0,Unknown,0.4375,7 Spots Left,Unknown,(GMT+2),"GUIDED VISIT: Que ni la muerte nos separe. Thursday, 26 October 2023 At 8:00 PM, (GMT+2).","GUIDED VISIT: Que ni la muerte nos separe. Thursday, 26 October 2023 At 8:00 PM, (GMT+2). Casa de México en España.",Unknown,,Unknown,Thu,Oct,26.0,2023.0,8 PM – 9 PM,Unknown,20.0
300253802,a523321c3d52778886843bbb89461263,Venture Network - Fashion Founders,Hybrid,"MARIA DE MOLINA, 31, Area 31",300002413.0,ieeic,IE Entrepreneurship & Innovation Center,93.0,FREE,Register,HybridEntrepreneurshipZoom,0.00,300253802.0,event,Unknown,,HybridEntrepreneurshipZoom,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Venture Network - Fashion Founders. Thursday, 26 October 2023 At 7:00 PM, (GMT+2).","Venture Network - Fashion Founders. Thursday, 26 October 2023 At 7:00 PM, (GMT+2). MARIA DE MOLINA, 31, Area 31.",Unknown,,hybrid,Thu,Oct,26.0,2023.0,7 PM – 9 PM,Unknown,19.0
300307412,186b4f768ae95b1be685034f3ecbdb00,THE STORK MEMBERS MEETUP - SEGOVIA,Off Campus,Private Location (register to display),300002426.0,thestork,The Stork,13.0,FREE,Register,Off Campus,0.00,300307412.0,event,Unknown,,Off Campus,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"THE STORK MEMBERS MEETUP - SEGOVIA. Thursday, 26 October 2023 At 7:00 PM, (GMT+2).","THE STORK MEMBERS MEETUP - SEGOVIA. Thursday, 26 October 2023 At 7:00 PM, (GMT+2). Private Location ( register to display ) .",Unknown,,Unknown,Thu,Oct,26.0,2023.0,7 PM – 9 PM,Unknown,19.0
300256007,395ae449f620d645d5093823739151b5,HIP HOP- DANCE CLUB,Off Campus,Creativity Center,300001855.0,iedanceSG,IE Dance Club SC,4.0,FREE,Register,Off CampusAlumni eventsArts & humanitiesCreativity CenterIE Athletic Center,0.00,300256007.0,event,Unknown,,Off CampusAlumni eventsArts & humanitiesCreativity CenterIE Athletic Center,IE Creativity Center,Unknown,0.4375,Unknown,Unknown,(GMT+2),"HIP HOP- DANCE CLUB. Thursday, 26 October 2023 At 7:00 PM, (GMT+2).","HIP HOP- DANCE CLUB. Thursday, 26 October 2023 At 7:00 PM, (GMT+2). Creativity Center.",Unknown,,Unknown,Thu,Oct,26.0,2023.0,7 PM – 8:30 PM,Unknown,19.0
300255824,c7678a4d3852fc61341853d5b80214ff,Bitcoin Lightning network: Bringing financial inclusion to 2 billion people 🌍,On Campus,"Velázquez 130, V-HUB",300003116.0,iebitcoin,IE BITCOIN CLUB,25.0,FREE,Register,On CampusAlumni eventsCommunity / networkingDigital transformation / Big DataEconomicsFinance / Investing / Insurance ...,0.00,300255824.0,event,Unknown,,On CampusAlumni eventsCommunity / networkingDigital transformation / Big DataEconomicsFinance / Investing / Insurance ...,"IE Coding Club, IE FinTech Club",Unknown,0.4375,Unknown,Unknown,(GMT+2),"Bitcoin Lightning network: Bringing financial inclusion to 2 billion people 🌍. Thursday, 26 October 2023 At 7:00 PM, (GMT+2).","Bitcoin Lightning network: Bringing financial inclusion to 2 billion people 🌍. Thursday, 26 October 2023 At 7:00 PM, (GMT+2). Velázquez 130, V-HUB.",Unknown,,hybrid,Thu,Oct,26.0,2023.0,7 PM – 8:30 PM,Unknown,19.0
300304130,bbc39bd221abda21592776ed08d7e66d,Segovia Badminton Practice,Off Campus,Private Location (register to display),300002888.0,iesportswellbeing,Sports & Well-Being,0.0,FREE,Register,Off CampusSegovia CampusSportsWell-being,0.00,300304130.0,event,Unknown,,Off CampusSegovia CampusSportsWell-being,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Segovia Badminton Practice. Thursday, 26 October 2023 At 7:00 PM, (GMT+2).","Segovia Badminton Practice. Thursday, 26 October 2023 At 7:00 PM, (GMT+2). Private Location ( register to display ) .",Unknown,,Unknown,Thu,Oct,26.0,2023.0,7 PM – 8 PM,Unknown,19.0
300253460,500cdd98d58b3bce1b936f2ea48fe1ba,Cómo entrar en el radar de los HH. Negociación Salarial.,On Campus,"Velázquez 130, V-701",300002411.0,tcalumni,Talent & Careers for Alumni,52.0,FREE,Register,On CampusAlumni events,0.00,300253460.0,event,Unknown,,On CampusAlumni events,Talent and Careers,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Cómo entrar en el radar de los HH. Negociación Salarial. Thursday, 26 October 2023 At 6:30 PM, (GMT+2).","Cómo entrar en el radar de los HH. Negociación Salarial. Thursday, 26 October 2023 At 6:30 PM, (GMT+2). Velázquez 130, V-701.",Vende lo que vales y encuentra nuevas oportunidades,,Unknown,Thu,Oct,26.0,2023.0,6:30 PM – 9 PM,Unknown,18.5
300255942,aefbff370a64d7bd560b62649799379f,Marketing Club Meet & Greet,Off Campus,Private Location (register to display),200000082.0,iemarketing,IE Marketing Club MIX,70.0,FREE,Register,Off CampusAlumni eventsMarketing / Advertisement / Comm...Media / Entertainment,0.00,300255942.0,event,Unknown,,Off CampusAlumni eventsMarketing / Advertisement / Comm...Media / Entertainment,0,Unknown,0.4375,Waiting List,Unknown,(GMT+2),"Marketing Club Meet and Greet. Thursday, 26 October 2023 At 6:30 PM, (GMT+2).","Marketing Club Meet and Greet. Thursday, 26 October 2023 At 6:30 PM, (GMT+2). Private Location ( register to display ) .",Unknown,,Unknown,Thu,Oct,26.0,2023.0,6:30 PM – 8 PM,Unknown,18.5
300261550,b473c9d87a16c7087b04b14f13b8ce31,High Altitude Wines,On Campus,"MARIA DE MOLINA, 31 BIS",200000090.0,iewineclub,IE Wine Tasting Club,27.0,€12,Register,On Campus,324.00,300261550.0,event,Unknown,,On Campus,0,Unknown,0.4375,Waiting List,Unknown,(GMT+2),"High Altitude Wines. Thursday, 26 October 2023 At 6:30 PM, (GMT+2).","High Altitude Wines. Thursday, 26 October 2023 At 6:30 PM, (GMT+2). MARIA DE MOLINA, 31 BIS.",Unknown,,Unknown,Thu,Oct,26.0,2023.0,6:30 PM – 8 PM,Unknown,18.5
300253425,0d439cf40987fb3b4dfa75d165952c9a,IEU DEBATE CLUB TRAINING PROGRAM [MADRID],On Campus,TBD,200000011.0,iedebatemix,IE Debate Club MIX,1.0,FREE – €50,Register,On CampusDebate,0.00,300253425.0,event,Unknown,,On CampusDebate,0,"Madrid: Thursdays 6-7:30pm, Room # will be sent through email.",0.4375,Unknown,Unknown,(GMT+2),"IEU DEBATE CLUB TRAINING PROGRAM [ MADRID ] . Thursday, 26 October 2023 At 6:00 PM, (GMT+2).","IEU DEBATE CLUB TRAINING PROGRAM [ MADRID ] . Thursday, 26 October 2023 At 6:00 PM, (GMT+2). TBD.",Unknown,,Unknown,Thu,Oct,26.0,2023.0,6 PM – 7:30 PM,Unknown,18.0
300255956,302e42bbe72e98a0636a980302e31e88,DCF Workshop with Greenhill,On Campus,Private Location (register to display),200000066.0,iecapitalmarkets,IE Finance and Capital Markets Club,150.0,FREE,Register,On CampusBanking / Insurance / Financial ...Finance / Investing / Insurance ...María Molina 31,0.00,300255956.0,event,Unknown,,On CampusBanking / Insurance / Financial ...Finance / Investing / Insurance ...María Molina 31,Talent and Careers,Unknown,0.4375,Unknown,Unknown,(GMT+2),"DCF Workshop with Greenhill. Thursday, 26 October 2023 At 6:00 PM, (GMT+2).","DCF Workshop with Greenhill. Thursday, 26 October 2023 At 6:00 PM, (GMT+2). Private Location ( register to display ) .",Unknown,,hybrid,Thu,Oct,26.0,2023.0,6 PM – 7:30 PM,Unknown,18.0
300253814,bbbfceb4818ea4d98ce61f774332c8d3,Ripple x Impact Xcelerator Virtual Asset Regulation Collider,Hybrid,"IE TOWER, Floor 24 and Online Meeting link",300002097.0,iescitechschool,Sci-Tech School,101.0,FREE,Event Details,HybridAlumni eventsBanking / Insurance / Financial ...Digital transformation / Big DataIE TowerT-Technological & Data LiteracyTech & Data,0.00,300253814.0,event,registered,,HybridAlumni eventsBanking / Insurance / Financial ...Digital transformation / Big DataIE TowerT-Technological & Data LiteracyTech & Data,0,Unknown,0.0,Unknown,student_receipt?save_as_pdf=1&js=1&rsvp_id=305198456&uid=e23a7f6b-6d8e-11ee-9240-0aba7f0a60e7&ts=225145949&auth=306019b4d2f43c3c40eb6ca0655f7462a10142aceee39cc84579f871a8d8df9e,(GMT+2),"Ripple x Impact Xcelerator Virtual Asset Regulation Collider. Thursday, 26 October 2023 At 6:00 PM, (GMT+2).","Ripple x Impact Xcelerator Virtual Asset Regulation Collider. Thursday, 26 October 2023 At 6:00 PM, (GMT+2). IE TOWER, Floor 24 and Online.",Unknown,,hybrid,Thu,Oct,26.0,2023.0,6 PM – 8 PM,Unknown,18.0
300273681,19c3615c14cf1b73f902325d5e0dc5c5,Book presentation and Q&A with President Sagasti,On Campus,"IE TOWER, T - 20.02",300002675.0,GPAUndergradstudents,"IE School of Politics, Economics and Global Affairs",67.0,FREE,Register,On CampusGlobal affairs / international r...,0.00,300273681.0,event,Unknown,,On CampusGlobal affairs / international r...,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Book presentation and Q and A with President Sagasti. Thursday, 26 October 2023 At 6:00 PM, (GMT+2).","Book presentation and Q and A with President Sagasti. Thursday, 26 October 2023 At 6:00 PM, (GMT+2). IE TOWER, T - 20.02.",Unknown,,Unknown,Thu,Oct,26.0,2023.0,6 PM – 7 PM,Unknown,18.0
300256029,49ece7ea325da1770041f71aec1decbf,Sustainability Focus Group - Segovia,On Campus,"CAMPUS SEGOVIA, SG-330",300002391.0,sustainabilityoffice,IE Sustainability Office,3.0,FREE,Register,On CampusSegovia CampusSustainabilitySustainability,0.00,300256029.0,event,Unknown,,On CampusSegovia CampusSustainabilitySustainability,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Sustainability Focus Group - Segovia. Thursday, 26 October 2023 At 4:30 PM, (GMT+2).","Sustainability Focus Group - Segovia. Thursday, 26 October 2023 At 4:30 PM, (GMT+2). CAMPUS SEGOVIA, SG-330.",Unknown,,Unknown,Thu,Oct,26.0,2023.0,4:30 PM – 6 PM,Unknown,16.5
300096468,369934c74770e764066ca7187aebf16a,IE University Library Training Session: Get to know IE University Library and add value to your knowledge!,Online,Online Event Zoom link,300000282.0,IELibrary,IEU Library,10.0,FREE,Register,Online,0.00,300096468.0,event,Unknown,,Online,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"IE University Library Training Session: Get to know IE University Library and add value to your knowledge! Thursday, 26 October 2023 At 4:00 PM, (GMT+2).","IE University Library Training Session: Get to know IE University Library and add value to your knowledge! Thursday, 26 October 2023 At 4:00 PM, (GMT+2). Online Event.",Unknown,,Unknown,Thu,Oct,26.0,2023.0,4 PM – 5 PM,Unknown,16.0
300255792,5c8fedf118b7fe51fcca8546b153b1a7,IE Careers Forum | Consulting,On Campus,"IE TOWER, Floor -4 | Auditorium Lobby",200000640.0,TalentCareers,Talent and Careers,744.0,FREE,Event Details,On CampusConsultingEmployer Relations - T&CIE Career Forums - T&C,0.00,300255792.0,event,registered,,On CampusConsultingEmployer Relations - T&CIE Career Forums - T&C,0,Unknown,1.0,Unknown,student_receipt?save_as_pdf=1&js=1&rsvp_id=305760738&uid=3e6104b4-7406-11ee-9a35-0ad5bd1c834b&ts=225145950&auth=2808097d5d45fa0061d72a4e509319897dba17d17f0a64b531c1c11fb9249e7c,(GMT+2),"IE Careers Forum vertical bar Consulting. Thursday, 26 October 2023 At 3:30 PM, (GMT+2).","IE Careers Forum vertical bar Consulting. Thursday, 26 October 2023 At 3:30 PM, (GMT+2). IE TOWER, Floor -4 vertical bar Auditorium Lobby.",IE Careers Forum Fall 2023,,Unknown,Thu,Oct,26.0,2023.0,3:30 PM – 7 PM,Unknown,15.5
300304045,c84e1c064cf86cf436f2966aed4d7df4,Boxing Classes Segovia,Off Campus,Private Location (register to display),300002888.0,iesportswellbeing,Sports & Well-Being,2.0,FREE,Register,Off CampusSegovia CampusSportsWell-being,0.00,300304045.0,event,Unknown,,Off CampusSegovia CampusSportsWell-being,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Boxing Classes Segovia. Thursday, 26 October 2023 At 3:30 PM, (GMT+2).","Boxing Classes Segovia. Thursday, 26 October 2023 At 3:30 PM, (GMT+2). Private Location ( register to display ) .",Unknown,,Unknown,Thu,Oct,26.0,2023.0,3:30 PM – 4:30 PM,Unknown,15.5
300255769,e55aec6ca1e3ecad7989eead461981e6,DACH Careers Info Session,Online,Online Event,200000640.0,TalentCareers,Talent and Careers,62.0,FREE,Register,Online,0.00,300255769.0,event,Unknown,,Online,"IE Alumni DACH Region, Talent & Careers for Alumni",Unknown,0.4375,Unknown,Unknown,(GMT+2),"DACH Careers Info Session. Thursday, 26 October 2023 At 3:00 PM, (GMT+2).","DACH Careers Info Session. Thursday, 26 October 2023 At 3:00 PM, (GMT+2). Online Event.",Unknown,,Unknown,Thu,Oct,26.0,2023.0,3 PM – 4 PM,Unknown,15.0
300255812,ae4fb08ad6b50489ef5342f7ff99fbb5,Improvement Swimming Course,On Campus,"IE TOWER, Athletic Center Pool",300002888.0,iesportswellbeing,Sports & Well-Being,0.0,FREE,Register,On CampusAthletic CenterSports,0.00,300255812.0,event,Unknown,,On CampusAthletic CenterSports,0,Unknown,0.4375,12 Spots Left,Unknown,(GMT+2),"Improvement Swimming Course. Thursday, 26 October 2023 At 1:00 PM, (GMT+2).","Improvement Swimming Course. Thursday, 26 October 2023 At 1:00 PM, (GMT+2). IE TOWER, Athletic Center Pool.",Unknown,,Unknown,Thu,Oct,26.0,2023.0,1 PM – 2 PM,Unknown,13.0
300261259,10ae8326e6ccbc8ab71dc4a366ea8e26,RED BESS Speaker Series - Dr. Liam Adam Bullock,On Campus,"CAMPUS SEGOVIA, Claustro (Coffee) & Sala Capitular",300002097.0,iescitechschool,Sci-Tech School,5.0,FREE,Register,On CampusSegovia CampusSustainabilitySustainability,0.00,300261259.0,event,Unknown,,On CampusSegovia CampusSustainabilitySustainability,0,Unknown,0.4375,5 Spots Left,Unknown,(GMT+2),"RED BESS Speaker Series - Dr. Liam Adam Bullock. Thursday, 26 October 2023 At 11:30 AM, (GMT+2).","RED BESS Speaker Series - Dr. Liam Adam Bullock. Thursday, 26 October 2023 At 11:30 AM, (GMT+2). CAMPUS SEGOVIA, Claustro ( Coffee ) and Sala Capitular.",Unknown,,Unknown,Thu,Oct,26.0,2023.0,11:30 AM – 1:30 PM,Unknown,11.5
300255804,2728525ab315631ccd5826dc8d4279db,Initiation Swimming Course,On Campus,"IE TOWER, Athletic Center Pool",300002888.0,iesportswellbeing,Sports & Well-Being,2.0,FREE,Register,On CampusAthletic CenterSports,0.00,300255804.0,event,Unknown,,On CampusAthletic CenterSports,0,Unknown,0.4375,10 Spots Left,Unknown,(GMT+2),"Initiation Swimming Course. Thursday, 26 October 2023 At 12:30 AM, (GMT+2).","Initiation Swimming Course. Thursday, 26 October 2023 At 12:30 AM, (GMT+2). IE TOWER, Athletic Center Pool.",Unknown,,Unknown,Thu,Oct,26.0,2023.0,12:30 AM – 1 PM,Unknown,0.5
300309577,9a7ccfea6c3acc5dd16d9f92a014de3f,IE FUN FOOTBALL WEDNESDAYS,Off Campus,"Vicente del Bosque facilities, Av. de Monforte de Lemos, 13, 28029 Madrid",200000114.0,iefootball,IE Football Club,20.0,FREE,Register,Off CampusSports,0.00,300309577.0,event,Unknown,,Off CampusSports,Sports & Well-Being,Unknown,0.4375,Waiting List,Unknown,(GMT+2),"IE FUN FOOTBALL WEDNESDAYS. Wednesday, 25 October 2023 At 10:00 PM, (GMT+2).","IE FUN FOOTBALL WEDNESDAYS. Wednesday, 25 October 2023 At 10:00 PM, (GMT+2). Vicente del Bosque facilities, Av. de Monforte de Lemos, 13, 28029 Madrid.",Unknown,,Unknown,Wed,Oct,25.0,2023.0,10 PM – 11 PM,Unknown,22.0
300290680,2b41cde7a75c396a7d90a52e3f110de4,McKinsey & Company Dinner Series with Ugaitz Bartolomé Oseguera,On Campus,Restaurante Saona Balboa,200000068.0,ieconsulting,IE Consulting Club,13.0,€35,Register,On CampusBusiness DevelopmentConsultingConsulting Workshop,455.00,300290680.0,event,Unknown,,On CampusBusiness DevelopmentConsultingConsulting Workshop,0,Unknown,0.4375,Waiting List,Unknown,(GMT+2),"McKinsey and Company Dinner Series with Ugaitz Bartolomé Oseguera. Wednesday, 25 October 2023 At 8:30 PM, (GMT+2).","McKinsey and Company Dinner Series with Ugaitz Bartolomé Oseguera. Wednesday, 25 October 2023 At 8:30 PM, (GMT+2). Restaurante Saona Balboa.",Unknown,,Unknown,Wed,Oct,25.0,2023.0,8:30 PM – 11:30 PM,Unknown,20.5
300311519,a40dd5f8b3360a92b730cf4737c08a77,Martin Wolf en la Fundación Rafael del Pino,Off Campus,Rafael del Pino Foundation,300003120.0,ieeconsociety,IE Economics Society MIX,13.0,FREE,Register,Off CampusEconomics,0.00,300311519.0,event,Unknown,,Off CampusEconomics,0,Unknown,0.4375,12 Spots Left,Unknown,(GMT+2),"Martin Wolf en la Fundación Rafael del Pino. Wednesday, 25 October 2023 At 6:30 PM, (GMT+2).","Martin Wolf en la Fundación Rafael del Pino. Wednesday, 25 October 2023 At 6:30 PM, (GMT+2). Rafael del Pino Foundation.",Unknown,,Unknown,Wed,Oct,25.0,2023.0,6:30 PM – 8 PM,Unknown,18.5
300252929,68da60df180702d273d11c9392d0543b,IE Women of the Arts take Music Wednesdays,On Campus,"IE TOWER, Piano Lounge ( Tower, floor -4)",200000131.0,iecampuslife,IE Campus Life,105.0,FREE,Register,On CampusArts & humanitiesCommunity / networking,0.00,300252929.0,event,Unknown,,On CampusArts & humanitiesCommunity / networking,"IE Arts Club, IE Music Club, IE School of Humanities, IE Creativity Center , IE Foundation",Unknown,0.4375,Unknown,Unknown,(GMT+2),"IE Women of the Arts take Music Wednesdays. Wednesday, 25 October 2023 At 6:30 PM, (GMT+2).","IE Women of the Arts take Music Wednesdays. Wednesday, 25 October 2023 At 6:30 PM, (GMT+2). IE TOWER, Piano Lounge ( Tower, floor -4 ) .",Unknown,,Unknown,Wed,Oct,25.0,2023.0,6:30 PM – 8 PM,Unknown,18.5
300306393,4774c04fcdc8489959e4a0c77fc789f8,"DAZN: sport rights, streaming & new era of sport consumption",On Campus,"IE TOWER, 23-01",200000086.0,iesportsbusiness,IE Sports Business Club,62.0,FREE,Register,On CampusIE TowerMarketing / Advertisement / Comm...Media / EntertainmentSportsTechnology / Telecommunications ...,0.00,300306393.0,event,Unknown,,On CampusIE TowerMarketing / Advertisement / Comm...Media / EntertainmentSportsTechnology / Telecommunications ...,IE Football Club,Unknown,0.4375,Unknown,Unknown,(GMT+2),"DAZN: sport rights, streaming and new era of sport consumption. Wednesday, 25 October 2023 At 6:00 PM, (GMT+2).","DAZN: sport rights, streaming and new era of sport consumption. Wednesday, 25 October 2023 At 6:00 PM, (GMT+2). IE TOWER, 23-01.",Unknown,,Unknown,Wed,Oct,25.0,2023.0,6 PM – 7 PM,Unknown,18.0
300255281,fbbb3bd7eb5be40dac05b0293572fbd0,Segovia Art Club Wednesdays,Off Campus,"Segovia's Creativity Center, Creativity Center 3rd floor",300002910.0,ieArtsSG,IE Arts Club SC,2.0,FREE,Register,Off CampusArts & humanities,0.00,300255281.0,event,Unknown,,Off CampusArts & humanities,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Segovia Art Club Wednesdays. Wednesday, 25 October 2023 At 6:00 PM, (GMT+2).","Segovia Art Club Wednesdays. Wednesday, 25 October 2023 At 6:00 PM, (GMT+2). Segovia’s Creativity Center, Creativity Center 3rd floor.",Unknown,,Unknown,Wed,Oct,25.0,2023.0,6 PM – 8 PM,Unknown,18.0
300307946,8e3bc58db425bcb8940aa83f53a6b9aa,Guided Visit at Leica Gallery,Off Campus,Leica Gallery,200000063.0,ieieabc,IE Arts & Business Club,11.0,FREE,Register,Off CampusArts & humanitiesCreativityCultureCultureT-Humanities & Culture,0.00,300307946.0,event,Unknown,,Off CampusArts & humanitiesCreativityCultureCultureT-Humanities & Culture,"IE Culinary Club, IE Photo Club, IE School of Humanities",Unknown,0.4375,4 Spots Left,Unknown,(GMT+2),"Guided Visit at Leica Gallery. Wednesday, 25 October 2023 At 6:00 PM, (GMT+2).","Guided Visit at Leica Gallery. Wednesday, 25 October 2023 At 6:00 PM, (GMT+2). Leica Gallery.",Unknown,,Unknown,Wed,Oct,25.0,2023.0,6 PM – 6:30 PM,Unknown,18.0
300255996,a8807951df52aff594912919e21a8e95,Improv Club KICK-OFF event,On Campus,"IE TOWER, T18.03",300001910.0,iethea,IE Improv Club,14.0,FREE,Register,On CampusCommunicationCreativityDebatePublic speaking / storytelling  ...,0.00,300255996.0,event,Unknown,,On CampusCommunicationCreativityDebatePublic speaking / storytelling  ...,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Improv Club KICK-OFF event. Wednesday, 25 October 2023 At 5:30 PM, (GMT+2).","Improv Club KICK-OFF event. Wednesday, 25 October 2023 At 5:30 PM, (GMT+2). IE TOWER, T18.03.",Unknown,,Unknown,Wed,Oct,25.0,2023.0,5:30 PM – 6:50 PM,Unknown,17.5
300255791,4e4d8ca89efffeaf47d5021b404c233b,IE Careers Forum | Finance,On Campus,"IE TOWER, Floor -4 | Auditorium Lobby",200000640.0,TalentCareers,Talent and Careers,481.0,FREE,Register,On CampusEmployer Relations - T&CFinance / Investing / Insurance ...IE Career Forums - T&C,0.00,300255791.0,event,Unknown,,On CampusEmployer Relations - T&CFinance / Investing / Insurance ...IE Career Forums - T&C,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"IE Careers Forum vertical bar Finance. Wednesday, 25 October 2023 At 3:30 PM, (GMT+2).","IE Careers Forum vertical bar Finance. Wednesday, 25 October 2023 At 3:30 PM, (GMT+2). IE TOWER, Floor -4 vertical bar Auditorium Lobby.",IE Careers Forum Fall 2023,,Unknown,Wed,Oct,25.0,2023.0,3:30 PM – 7 PM,Unknown,15.5
